id,label,text
2234,5,"A refreshingly realistic , affectation-free coming-of-age tale ."
8576,5,"Not only is Undercover Brother as funny , if not more so , than both Austin Powers films , but it 's also one of the smarter , savvier spoofs to come along in some time ."
11480,2,Maudlin and melodramatic we expected .
2964,3,"As directed by Dani Kouyate of Burkina Faso , Sia lacks visual flair ."
2147,5,"This is a story that zings all the way through with originality , humour and pathos ."
3867,5,"Steers , in his feature film debut , has created a brilliant motion picture ."
1924,5,"If you love the music , and I do , its hard to imagine having more fun watching a documentary ..."
4383,2,"Woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the `` Saving Private Ryan '' battle scenes before realizing Steven Spielberg got it right the first time ?"
6467,1,"The slapstick is labored , and the bigger setpieces flat ."
330,4,"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema ."
11273,1,"When a film is created SOLELY because it 's a marketable product , soulless and ugly movies like this are the result ."
2206,5,Provides a very moving and revelatory footnote to the Holocaust .
938,3,"For a debut film , Skin of Man , Heart of Beast feels unusually assured ."
22,4,"`` Frailty '' has been written so well , that even a simple `` Goddammit ! ''"
5994,3,"Despite Hoffman 's best efforts , Wilson remains a silent , lumpish cipher ; his encounters reveal nothing about who he is or who he was before ."
5747,1,`` Interview '' loses its overall sense of mystery and becomes a TV episode rather than a documentary that you actually buy into .
6089,3,"Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together ."
1381,4,Manages to be wholesome and subversive at the same time .
7551,4,"While the material is slight , the movie is better than you might think ."
8509,1,A major waste ... generic .
9665,4,"The movie 's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries ."
11305,1,"A trashy , exploitative , thoroughly unpleasant experience ."
10180,4,"A romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions ."
4466,2,"Nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives ."
11124,2,Undercover Brother does n't go far enough .
10795,1,Credibility levels are low and character development a non-starter .
11291,2,Any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .
4384,3,"It 's sincere to a fault , but , unfortunately , not very compelling or much fun ."
5556,4,"The film is old-fashioned , occasionally charming and as subtle as boldface ."
1950,5,"It 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do ."
8073,1,"All the Queen 's Men is a throwback war movie that fails on so many levels , it should pay reparations to viewers ."
9263,2,A hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the Mason-Dixon line .
8279,2,Eisenstein lacks considerable brio for a film about one of cinema 's directorial giants .
2314,2,To get at the root psychology of this film would require many sessions on the couch of Dr. Freud .
9039,4,A good piece of work more often than not .
6936,1,"In my own very humble opinion , In Praise of Love lacks even the most fragmented charms I have found in almost all of his previous works ."
2276,5,"Driven by a fantastic dual performance from Ian Holm ... the film is funny , insightfully human and a delightful lark for history buffs ."
4362,3,"Silly , loud and goofy ."
2861,5,"A colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters ."
4725,1,We 've liked Klein 's other work but Rollerball left us cold .
7393,2,"The great pity is that those responsible did n't cut their losses -- and ours -- and retitle it The Adventures of Direct-to-Video Nash , and send it to its proper home ."
6092,4,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage ."
5412,2,The script has less spice than a rat burger and The Rock 's fighting skills are more in line with Steven Seagal .
7203,2,"For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence ."
11748,3,Brimful .
4609,2,"Silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another ."
972,4,"Inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss ."
8662,4,Turns potentially forgettable formula into something strangely diverting .
4601,2,... hokey art house pretension .
4346,1,"To build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved ."
6139,2,"Director Shekhar Kapur and screenwriters Michael Schiffer and Hossein Amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great ."
11494,2,A predictable and stereotypical little B-movie .
1086,4,A beguiling evocation of the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions .
10764,2,Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .
9128,1,No way I can believe this load of junk .
3666,4,"It 's sort of in-between , and it works ."
3762,3,My Wife 's plotting is nothing special ; it 's the delivery that matters here .
11815,2,Cliches are as thick as the cigarette smoke .
8472,2,Lacks depth .
4992,1,"It is very difficult to care about the character , and that is the central flaw of the film ."
1762,2,Who cares ? ) .
9344,3,It 's hard to know whether or not to recommend this film because for every thing it does right there 's at least one and occasionally two things it gets ever so wrong .
9051,4,"A pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable ."
6196,2,Qualities that were once amusing are becoming irritating .
7801,2,"Theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues ."
7744,2,"Adroit but finally a trifle flat , Mad Love does n't galvanize its outrage the way , say , Jane Campion might have done , but at least it possesses some ."
10394,4,"The Hours makes you examine your own life in much the same way its characters do , and the experience is profound ."
8408,4,Quietly engaging .
11321,3,The film is directed by Wally Wolodarsky from a script by Joe Jarvis and Greg Coolidge .
11023,2,"Offensive in the way it exploits the hot-button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented ."
3589,5,"Everyone 's insecure in Lovely and Amazing , a poignant and wryly amusing film about mothers , daughters and their relationships ."
3160,4,It certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time .
9787,5,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times .
9887,5,Jirí Hubac 's script is a gem .
10731,2,I do n't have an I Am Sam clue .
7259,1,"None of this sounds promising and , indeed , the first half of Sorority Boys is as appalling as any ` comedy ' to ever spill from a projector 's lens ."
1512,5,... one of the more influential works of the ` Korean New Wave ' .
7771,1,The Master of Disguise is awful .
10371,5,"As a belated nod to some neglected all-stars , Standing in the Shadows of Motown is cultural history of the best kind : informative , revealing and richly entertaining ."
5091,3,Might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .
10522,5,"An elegant , exquisitely modulated psychological thriller ."
9353,1,Do n't be fooled by the impressive cast list - Eye See You is pure junk .
2867,5,"One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them ."
10130,5,"As the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing ."
11619,2,"All in all , there 's only one thing to root for : expulsion for everyone ."
2898,5,"What makes Salton Sea surprisingly engrossing is that Caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion ."
710,5,It 's technically sumptuous but also almost wildly alive .
9120,1,I got a headache watching this meaningless downer .
7433,3,Visually sumptuous but intellectually stultifying .
2219,5,"Overall , Cletis Tout is a winning comedy that excites the imagination and tickles the funny bone ."
4692,3,"What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence ."
11701,3,"Fans of the TV series will be disappointed , and everyone else will be slightly bored ."
219,4,there is truth here
11527,3,just pound away .
10458,4,"You might not want to hang out with Samantha , but you 'll probably see a bit of yourself in her unfinished story ."
1464,3,"This is mostly well-constructed fluff , which is all it seems intended to be ."
6846,2,As original and insightful as last week 's episode of Behind the Music .
10621,4,"It takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding ."
6908,2,"If you 're not fans of the adventues of Steve and Terri , you should avoid this like the dreaded King Brown snake ."
8753,5,"For the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions ."
257,4,A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
6014,3,"Sweet Home Alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end ."
90,5,"Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters ."
10060,5,An enchanting spectacular for Potter fans anxious to ride the Hogwarts Express toward a new year of magic and mischief .
9920,5,It 's solid and affecting and exactly as thought-provoking as it should be .
6393,3,Wins my vote for ` The 2002 Enemy of Cinema ' Award .
9080,4,"This is human comedy at its most amusing , interesting and confirming ."
25,3,The Sundance Film Festival has become so buzz-obsessed that fans and producers descend upon Utah each January to ferret out The Next Great Thing .
7328,2,"If The Last Man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows ."
10912,1,focuses on Joan 's raging hormones and sledgehammers the audience with Spanish inquisitions about her `` madness '' so much that I became mad that I wasted 123 minutes and $ 9.50 on this 21st century torture device .
6238,2,... its solemn pretension prevents us from sharing the awe in which it holds itself .
10752,2,Moderately involving despite bargain-basement photography and hackneyed romance .
2811,5,"An emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do ."
8496,1,... a pretentious mess ...
8946,3,It 's the perfect kind of film to see when you do n't want to use your brain .
9306,2,"All the amped-up Tony Hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that ."
883,4,The premise of Jason X is silly but strangely believable .
501,4,This story still seems timely and important .
3685,4,"However , it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome ."
3825,3,Red Dragon makes one appreciate Silence of the Lambs .
1132,4,"Confessions is n't always coherent , but it 's sharply comic and surprisingly touching , so hold the gong ."
3051,3,"Highly irritating at first , Mr. Koury 's passive technique eventually begins to yield some interesting results ."
632,4,"Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth ."
9938,5,"It could change America , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment ."
413,4,The film has several strong performances .
11505,3,A whimsical if predictable time-travel fable marred by a willful single-mindedness .
2652,4,"By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way ."
11009,2,The thrill is ( long ) gone .
3240,3,"Ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family ."
4071,3,"It 's so laddish and juvenile , only teenage boys could possibly find it funny ."
339,5,"An inventive , absorbing movie that 's as hard to classify as it is hard to resist ."
5682,1,An incoherent jumble of a film that 's rarely as entertaining as it could have been .
11288,1,These people would n't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .
9546,2,The character of ZigZag is not sufficiently developed to support a film constructed around him .
8748,5,"For the most part , director Anne-Sophie Birot 's first feature is a sensitive , extraordinarily well-acted drama ."
10373,3,"Not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care ."
4681,2,Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a
2667,5,"Not only does Spider-Man deliver , but I suspect it might deliver again and again ."
597,4,"By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable ."
6847,2,Plays like John Le Carré with a couple of burnt-out cylinders .
3764,5,A moving and not infrequently breathtaking film .
11206,2,Its save-the-planet message clashes with its crass marketing .
3835,4,"Despite an overwrought ending , the film works as well as it does because of the performances ."
10141,3,"This boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of Chinese , one which can only qualify as a terrible tragedy ."
7885,1,"The movie is almost completely lacking in suspense , surprise and consistent emotional conviction ."
4484,3,A rather average action film that benefits from several funny moments supplied by Epps .
1824,4,"A family film that contains some hefty thematic material on time , death , eternity , and what is needed to live a rich and full life ."
9562,2,It takes talent to make a lifeless movie about the most heinous man who ever lived .
4611,2,"The town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial ."
10872,2,"Not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined TV amiability that Allen personifies ."
89,4,"Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first ."
9613,1,Like being trapped at a perpetual frat party ... How can something so gross be so boring ?
1346,4,"Writer/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable ."
5079,4,The big ending surprise almost saves the movie .
8150,3,"The cast has a high time , but de Broca has little enthusiasm for such antique pulp ."
1165,4,"( Gosling 's ) combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character ."
11468,3,Just one problem : Fish out of water usually die .
11519,2,"None of these characters resembles anyone you 've ever met in real life , unless you happen to know annoyingly self-involved people who speak in glib sentences that could have only come from the pen of a screenwriter ."
4009,5,"An enthralling , entertaining feature ."
4751,3,"It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades ."
9183,2,"The reality of the new live-action Pinocchio he directed , cowrote and starred in borders on the grotesque ."
2725,4,"Scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf ."
437,4,"This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times ."
8585,1,Here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep .
11746,2,Friday After Next has the same problem that Next Friday did -- it 's called Where 's Chris Tucker When You Need Him ?
370,4,He allows his cast members to make creative contributions to the story and dialogue .
9965,4,"Finally , a genre movie that delivers -- in a couple of genres , no less ."
1726,5,10 minutes into the film you 'll be white-knuckled and unable to look away .
7632,2,"But the problem with Wendigo , for all its effective moments , is n't really one of resources ."
1601,5,"Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here ."
5415,2,"Does n't get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez ."
10353,4,Watstein handily directs and edits around his screenplay 's sappier elements ... and sustains Off the Hook 's buildup with remarkable assuredness for a first-timer .
573,5,A stylistic romp that 's always fun to watch .
8201,1,"If that does n't clue you in that something 's horribly wrong , nothing will ."
10721,1,The Ring just left me cold and wet like I was out in the Seattle drizzle without rainwear .
336,4,Cool .
2689,4,A film of quiet power .
6038,3,"The screenplay comes across , rather unintentionally , as Hip-Hop Scooby-Doo ."
836,4,"American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway ."
2249,4,"A headline-fresh thriller set among orthodox Jews on the West Bank , Joseph Cedar 's Time Of Favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity ."
2039,3,A. . .
5795,4,No doubt the star and everyone else involved had their hearts in the right place .
1038,4,"There is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ."
3187,4,"Not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially San Francisco lovers -- it 's a spirited film and a must-see ."
1063,4,Rubbo 's humorously tendentious intervention into the who-wrote-Shakespeare controversy .
819,4,That old adage about women being unknowable gets an exhilarating new interpretation in Morvern Callar .
7257,2,"Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers ."
2536,4,"The result is somewhat satisfying -- it still comes from Spielberg , who has never made anything that was n't at least watchable ."
4646,1,"The waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter ."
3631,4,The Wild Thornberrys Movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .
7920,2,"Not once in the rush to save the day did I become very involved in the proceedings ; to me , it was just a matter of ` eh . '"
198,3,"Try Hell House , which documents the cautionary Christian spook-a-rama of the same name ."
390,3,"Decasia is what has happened already to so many silent movies , newsreels and the like ."
2344,4,"The Chateau belongs to Rudd , whose portrait of a therapy-dependent flakeball spouting French malapropisms ... is a nonstop hoot ."
7732,2,"A mediocre exercise in target demographics , unaware that it 's the butt of its own joke ."
1902,4,Unfolds in a series of achronological vignettes whose cumulative effect is chilling .
5832,2,This is rote drivel aimed at Mom and Dad 's wallet .
6761,2,"For a film about action , Ultimate X is the gabbiest giant-screen movie ever , bogging down in a barrage of hype ."
7756,1,But the movie that does n't really deliver for country music fans or for family audiences
5325,1,A chiller resolutely without chills .
377,4,"The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed ."
5564,2,"Patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary ."
7586,2,"Piccoli 's performance is amazing , yes , but the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent ."
3471,4,"The acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans ."
3005,3,The dominant feeling is something like nostalgia . '
3662,5,"The result is a powerful , naturally dramatic piece of low-budget filmmaking ."
1437,3,"Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire ."
10789,2,"A 93-minute condensation of a 26-episode TV series , with all of the pitfalls of such you 'd expect ."
8075,2,"Rather than real figures , Elling and Kjell Bjarne become symbolic characters whose actions are supposed to relate something about the naïf 's encounter with the world ."
9540,1,"As ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting ."
7422,1,Stale and clichéd to a fault .
4779,2,... the kind of movie you see because the theater has air conditioning .
1233,3,"Sean Penn , you owe Nicolas Cage an apology ."
11315,3,"Ben Affleck as Jack Ryan , Tom Clancy 's intrepid hero ?"
9368,3,"Pretension , in its own way , is a form of bravery ."
6698,2,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades
588,5,I loved this film .
5182,2,"Queen of the Damned as you might have guessed , makes sorry use of Aaliyah in her one and only starring role -- she does little here but point at things that explode into flame ."
11802,1,It 's painful .
11260,1,Adam Sandler is to Gary Cooper what a gnat is to a racehorse .
484,4,"At the end , when the now computerized Yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ."
4023,4,"The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness ."
7348,2,"Despite some comic sparks , Welcome to Collinwood never catches fire ."
1603,5,"Some movies suck you in despite their flaws , and Heaven is one such beast ."
2348,4,"As a good old-fashioned adventure for kids , Spirit : Stallion of the Cimarron is a winner ."
911,5,It 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .
9361,2,Vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .
7931,2,Remember back when thrillers actually thrilled ?
1583,4,"This is a smart movie that knows its classical music , knows its Freud and knows its Sade ."
4012,5,"All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted ."
9571,1,Very bad .
3907,4,"For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ."
3843,4,"Highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring Ice-T in a major role ."
10199,3,Several degrees shy of the gross-out contests one expects from current teen fare .
8867,3,should be seen at the very least for its spasms of absurdist humor .
8386,4,Hard to resist .
10039,4,"As green-guts monster movies go , it 's a beaut ."
11108,3,What would Jesus do if He was a film director ?
5690,3,It makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .
2547,5,... an enjoyably frothy ` date movie ' ...
1058,4,"... a light , yet engrossing piece ."
5380,2,"Skip this dreck , rent Animal House and go back to the source ."
9167,2,"Despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on TV and purports to amuse small children and ostensible adults ."
2101,3,"For 95 often hilarious minutes , ( Cho ) riffs on the diciness of colonics , on straight versus gay personal ads , on how men would act if they had periods , and on the perils of a certain outré sexual practice ."
3058,4,"If it 's not entirely memorable , the movie is certainly easy to watch ."
708,4,Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .
7243,2,"Paul Bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 ."
9187,2,when Leguizamo finally plugged an irritating character late in the movie .
10194,4,Hayek is stunning as Frida and ... a star-making project .
9805,2,"Its mysteries are transparently obvious , and it 's too slowly paced to be a thriller ."
11589,1,fear dot com is so rambling and disconnected it never builds any suspense .
7793,2,"Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous ."
5268,2,That 's because relatively nothing happens .
10520,4,Evokes a little of the fear that parents have for the possible futures of their children -- and the sometimes bad choices mothers and fathers make in the interests of doing them good .
7585,3,Snipes relies too much on a scorchingly plotted dramatic scenario for its own good .
9411,3,Pumpkin wants to have it both ways .
2466,4,He watches them as they float within the seas of their personalities .
6030,4,Mindless yet impressively lean spinoff of last summer 's bloated effects fest The Mummy Returns .
2263,4,"Beautiful , angry and sad , with a curious sick poetry , as if the Marquis de Sade had gone in for pastel landscapes ."
3289,4,"A bittersweet film , simple in form but rich with human events ."
9500,2,"Works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them ."
10487,4,More than makes up for its mawkish posing by offering rousing spates of genuine feeling .
4902,3,The best thing that can be said of the picture is that it does have a few cute moments .
2410,5,"Adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel ."
5779,3,The dark and bittersweet twist feels strange as things turn nasty and tragic during the final third of the film .
4354,3,One thing is for sure : This movie does not tell you a whole lot about Lily Chou-Chou .
3367,4,"The real star of this movie is the score , as in the songs translate well to film , and it 's really well directed ."
5171,2,"An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity ."
1986,4,"It 's very Beavis and Butthead , yet always seems to elicit a chuckle ."
1460,5,P.T. Anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible .
11726,2,On the right track to something that 's creepy and effective ... It 's just going to take more than a man in a Bullwinkle costume to get there .
9513,2,"The tale of Tok ( Andy Lau ) , a sleek sociopath on the trail of O ( Takashi Sorimachi ) , the most legendary of Asian hitmen , is too scattershot to take hold ."
10247,4,"And in this regard , On Guard delivers ."
1416,4,"They 're just a couple of cops in Copmovieland , these two , but in Narc , they find new routes through a familiar neighborhood ."
5926,2,"With its paint fights , motorized scooter chases and dewy-eyed sentiment , it 's a pretty listless collection of kid-movie clichés ."
2642,5,The film is one of the year 's best .
3125,3,"It 's a good film , but it falls short of its aspiration to be a true ` epic ' ."
6331,1,"Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer ."
8883,3,"Claude Chabrol has here a thriller without thrills , but that 's okay ."
6635,2,"Unfortunately , that 's precisely what Arthur Dong 's Family Fundamentals does ."
799,4,The quirky and recessive charms of co-stars Martin Donovan and Mary-Louise Parker help overcome the problematic script .
3502,5,Scherfig 's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .
8272,2,Go back to sleep .
110,4,Familiar but utterly delightful .
8410,5,a joyous occasion
1468,4,"Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power ."
259,5,"A slick , engrossing melodrama ."
10405,3,"Offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works ."
9767,3,"Unlike most teen flicks , Swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity ."
10084,3,"Whether Kiss is a future cult classic or destined to be completely forgotten is open to question , but the risk-takers in the crowd should check it out and form their own opinion ."
6239,2,"... the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` Never Again . ''"
982,3,Fulfills the minimum requirement of Disney animation .
8785,4,It is great summer fun to watch Arnold and his buddy Gerald bounce off a quirky cast of characters .
7395,2,An empty shell of an epic rather than the real deal .
2625,4,"... the story , like Ravel 's Bolero , builds to a crescendo that encompasses many more paths than we started with ."
2368,3,Just how these families interact may surprise you .
1971,4,"But it could be , by its art and heart , a necessary one ."
2321,4,The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .
3744,4,An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .
5514,2,The director seems to take an unseemly pleasure in ( the characters ' ) misery and at the same time to congratulate himself for having the guts to confront it .
4331,2,Start reading your scripts before signing that dotted line .
10159,3,"You wo n't believe much of it , but you will laugh at the audacity , at the who 's who casting and the sheer insanity of it all ."
150,4,"The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron ."
7310,2,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form ."
6185,1,"After sitting through this sloppy , made-for-movie comedy special , it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work ."
1927,4,"Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity ."
9736,4,"Katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of Meeropol entertaining his children to create his song history , but most powerful of all is the song itself"
5367,2,"Let 's see , a haunted house , a haunted ship , what 's next ... Ghost Blimp ?"
1427,4,"Though the story ... is hackneyed , the characters have a freshness and modesty that transcends their predicament ."
9996,3,Is office work really as alienating as ` Bartleby ' so effectively makes it ?
6122,2,Yet another entry in the sentimental oh-those-wacky-Brits genre that was ushered in by The Full Monty and is still straining to produce another smash hit .
3457,4,I liked a lot of the smaller scenes .
7835,1,"This hastily mounted production exists only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book ."
431,3,"The real charm of this trifle is the deadpan comic face of its star , Jean Reno , who resembles Sly Stallone in a hot sake half-sleep ."
7747,2,This u-boat does n't have a captain .
10584,5,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach ."
3745,4,"Even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy ."
5220,2,Nothing more than a widget cranked out on an assembly line to see if stupid Americans will get a kick out of goofy Brits with cute accents performing ages-old slapstick and unfunny tricks .
10497,5,A fast-moving and remarkable film that appears destined to become a landmark in Japanese animation .
5468,2,Its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered .
6295,2,"Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out ."
6580,1,A movie version of a paint-by-numbers picture .
9414,2,"Outer-space buffs might love this film , but others will find its pleasures intermittent ."
820,5,"A mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in ."
49,2,Made me unintentionally famous -- as the queasy-stomached critic who staggered from the theater and blacked out in the lobby .
9193,2,"Impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly ."
9822,5,Engagingly captures the maddening and magnetic ebb and flow of friendship .
9176,2,"If the movie succeeds in instilling a wary sense of ` there but for the grace of God , ' it is far too self-conscious to draw you deeply into its world ."
8879,3,is not easy .
9803,5,"The year 's happiest surprise , a movie that deals with a real subject in an always surprising way ."
5418,1,"... it was n't the subject matter that ultimately defeated the film ... It was the unfulfilling , incongruous , `` wait a second , did I miss something ? ''"
7052,3,"Hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares ."
11452,2,It 's frustrating to see these guys -- who are obviously pretty clever -- waste their talent on parodies of things they probably thought were funniest when they were high .
4425,2,Really does feel like a short stretched out to feature length .
4977,2,Love Liza is a festival film that would have been better off staying on the festival circuit .
4925,2,Viewers of Barney 's crushingly self-indulgent spectacle will see nothing in it to match the ordeal of sitting through it .
6755,3,"For all the complications , it 's all surprisingly predictable ."
2288,5,"A new film from Bill Plympton , the animation master , is always welcome ."
7327,2,The characters never change .
